text,label
Ganá dinero creando miniebooks y vendelos por capítulo,1
Participá en panels de expertos y recibilos por hora de opinión,1
Ganá comisiones por cada alumno que contrate tu curso con tu enlace,1
Recibiste saldo extra por activar funciones beta en tu cuenta,1
Cobrá por realizar microconsultorías y percibí pago por minuto,1
Participá en panels privados y recibilos por hora de opinión,1
Recibiste un voucher que suma crédito a tu primera venta,1
Cobrá por revisar campañas y percibí pago por conversión,1
Ganá comisiones por cada demo que tu enlace convierta en venta,1
Cobrá por editar contenidos breves y percibí pago por pieza,1
Recibiste saldo por validar transacciones de prueba en la plataforma,1
Cobrá por crear reseñas y percibí abono por cada una publicada,1
Recibiste un cupón que multiplica tu bono de bienvenida,1
Cobrá por revisar landings y recibir pago por mejora de conversión,1
Participá en tareas y recibilos por cada conjunto entregado,1
Recibiste un voucher con crédito para tu primer cobro,1
Cobrá por transcribir entrevistas y percibí pago por minuto,1
Ganá comisiones por cada contrato que se cierre gracias a tu referencia,1
Participá en focus groups y recibilos por hora de opinión,1
Ganá dinero ofreciendo microservicios y cobrando por sesión,1
Participá en programas de monetización y recibilos por venta,1
Cobrá por testear funciones y enviar un informe técnico,1
Ganá recompensas por completar ciclos diarios de tareas en la app,1
Participá en encuestas premium y recibilas por transferencia bancaria,1
Recibiste saldo extra por invitar a socios que firmaron contrato,1
Participá en panels y recibilos por cada hora que aportes de opinión,1
Confirmá la sesión de onboarding para el próximo jueves,0
He subido el informe de cliente a la carpeta compartida,0
Por favor imprimí el contrato y dejalo en legal,0
Reservá el aula de pruebas para el miércoles por la tarde,0
Confirmá la hora de la visita del auditor externo,0
Dejé la copia firmada del acta en mi bandeja,0
Avisá a soporte si detectás problemas de acceso,0
Prepará el dossier con evidencias para la reunión,0
Confirmo que el backup incremental terminó sin errores,0
Subí la presentación con los cambios solicitados,0
Reservá la plaza para el taller de seguridad informática,0
Pasame el comprobante de envío para adjuntarlo al pedido,0
Dejá las muestras en recepción para su análisis,0
Por favor validá los datos del contacto antes de enviar,0
Confirmá la disponibilidad del equipo de montaje,0
Envié la propuesta comercial corregida para su firma,0
Dejé las instrucciones de entrega dentro del embalaje,0
Pasame el registro de horas para cerrar el proyecto,0
Reservá el vehículo para la recogida del lunes por la mañana,0
Confirmá que el técnico aplicó la actualización en staging,0
Por favor revisá el anexo fiscal y devolvemelo,0
Subí los resultados de las pruebas a la carpeta de QA,0
Dejé la lista de invitados con sus etiquetas en reception,0
Pasame la contraseña temporal para los accesos de prueba,0
Prepará la nota de prensa con el resumen de la jornada,0
Confirmá la asistencia del responsable de producto a la reunión,0
Dejá la versión final del manual en la unidad compartida,0
Avisá a RRHH que el candidato aceptó la oferta,0
Subí el plan de contingencia actualizado al repositorio,0
Reservá la sala con capacidad para veinte personas,0
Confirmá que el envío incluye todos los componentes,0
Dejé el informe de pruebas de usuario para su revisión,0
Prepará el resumen ejecutivo con tres puntos clave,0
Por favor verificá la numeración de las facturas antes de pagar,0
Confirma si el proveedor acepta el nuevo plazo de entrega,0
Dejá la documentación para la auditoría en archivo,0
Pasame la lista de material que hay que reponer,0
Reservé asistencia técnica para la instalación del viernes,0
Confirmá la recepción del acta firmada por la junta,0
Subí el vídeo de la sesión a la carpeta de formación,0
Dejá las tarjetas de visita en reception para reparto,0
Prepará un cronograma con los hitos hasta fin de mes,0
Confirmá la conformidad del cliente con el entregable,0
Reservá una sala con pantalla grande para la demo,0
Dejá la lista de comprobación en la mesa de control,0
Por favor cerrá las incidencias con prioridad media hoy,0
Confirmá la autorización de gasto para la compra mayor,0
Subí la hoja de ruta optimizada para el próximo trimestre,0
Pasame el CSV con los movimientos para importarlo,0
Dejé el certificado de conformidad en la carpeta legal,0
Reservá las acreditaciones para los ponentes principales,0
Confirmá la hora de llegada del mensajero privado,0
Prepará el inventario con cantidades actualizadas,0
Dejá la copia del acta en archivador histórico,0
Avisá a sistemas de la ventana de mantenimiento prevista,0
Subí el informe de QA con las pruebas automatizadas,0
Pasame la autorización firmada para proceder con el pago,0
Reservá la sala de formación con pizarra interactiva,0
Confirmá la correcta impresión del folleto en imprenta,0
Dejé la lista de clientes para la llamada de seguimiento,0
Prepará un resumen de costes y margenes por proyecto,0
Por favor validá los accesos de los usuarios recién dados de alta,0
Subí el acta con las decisiones y plazos a la carpeta,0
Pasame la version final del contrato para archivarlo,0
Reservá el catering para la jornada interna del viernes,0
Confirmá que el plugin se instaló sin conflictos,0
Dejé la guía de estilo para revisar el material de marca,0
Prepará la presentación con el KPI principal para dirección,0
Confirmá la entrega de las acreditaciones a recepcion,0
Pasame el extracto bancario para la conciliación mensual,0
Reservá la sala para la reunión con el consejo el martes,0
Dejá la copia digital del documento en la carpeta segura,0
Prepará el informe de sostenibilidad para la junta de hoy,0
Confirmá la asignación de recursos para la siguiente fase,0
Dejé el calendario de lanzamientos actualizado en drive,0
Pasame la plantilla de evaluación para usar en entrevistas,0
Reservá la franja horaria para la presentación comercial,0
Confirmá que el sistema de alarmas está operativo,0
Subí la versión final del presupuesto a la carpeta de finanzas,0
Dejá las instrucciones de montaje junto al palet,0
Prepará un listado de mejoras de usabilidad prioritarias,0
Pasame los resultados del test de rendimiento para analizarlos,0
Reservé el equipo de audio para el taller del jueves,0
Confirmá la recepción del certificado de garantía,0
Dejé el acta de la comisión en la carpeta correspondiente,0
Prepará los sobres con las invitaciones para la gala,0
Pasame la hora preferida para programar la llamada,0
Reservá la sala para la formación de seguridad laboral,0
Confirmá que la base de datos contiene los registros correctos,0
Dejá la version impresa del manual en la estantería,0
Prepará un informe con las métricas de adopción del producto,0
Pasame la relación de horas por tarea para imputar costes,0
Reservá el proyector portátil para la visita del cliente,0
Confirmá la recepción de las actas firmadas por el notario,0
Dejá la copia de seguridad en el servidor de contingencia,0
Prepará el guion para la presentación de marketing,0
Pasame las observaciones del auditor para incorporarlas,0
Reservá el espacio para la reunión de kickoff del proyecto,0
Confirmá la fecha de entrega acordada con el cliente,0
Dejá las credenciales de acceso en el gestor de contraseñas,0
Prepará un resumen con los riesgos identificados y mitigaciones,0
Pasame la lista de tareas que se cerraron esta semana,0
Reservá el aula para el examen de certificación,0
Confirmá la recepción del informe de coste por fase,0
Dejá las copias del contrato para archivo físico,0
Prepará la tabla comparativa de proveedores y precios,0
Pasame el comprobante de pago con el número de referencia,0
Reservá el equipo de pruebas para la integracion continua,0
Confirmá la inclusión de la cláusula adicional en el contrato,0
Dejá el listado de asistentes con nombre y empresa en reception,0
Prepará un documento con preguntas frecuentes para clientes,0
Pasame la version final del diseño para su impresion,0
Reservá el horario para la demo con el distribuidor,0
Confirmá que el ticket de soporte fue asignado a un responsable,0
Dejá la copia firmada del certificado en la carpeta legal,0
Prepará el paquete de bienvenida para el nuevo empleado,0
Pasame las especificaciones técnicas para validar compatibilidad,0
Reservá el servicio de limpieza para tras el evento,0
Confirmá la hora de recogida del material por el mensajero,0
Dejá la evidencia fotográfica del montaje en la carpeta,0
Prepará un listado con las versiones lanzadas este año,0
Pasame la propuesta de agenda para la reunion de seguimiento,0
Cobrá por evaluar landing pages and recibe pago por conversion,1
Sumá recompensas por cada usuario que refieras y se confirme,1
Recibí un voucher con saldo para tu primer cobro,1
Cobrá incentivos por validar leads para equipos comerciales,1
Aprovechá recompensas por compartir reseñas verificadas,1
Recibí pago por completar tests remotos de usabilidad,1
Cobrá por crear miniguias y marcá el precio por capitulo,1
Lográ ingresos recurrentes con afiliados en tu red,1
Sumá saldo invitando creadores que suban su primer contenido,1
Percibí una recompensa por cada reporte de calidad aprobado,1
Cobrá por realizar microencuestas a usuarios finales,1
Accedé a bonos por traer clientes que contraten planes,1
Recibí una oferta para monetizar tu lista de contactos,1
Generá dinero por moderar foros tematicos en tu tiempo libre,1
Cobrá por evaluar anuncios y cobrar por cada mejora propuesta,1
Sumá comisiones por cada demo que derive en venta,1
Percibí pago por participar en un estudio de mercado privado,1
Cobrá por revisar prototipos y recibe pago por cada informe,1
Consigue retornos por vender plantillas a otras empresas,1
Accedé a abonos por colaborar en pruebas beta cerradas,1
Cobrá por dar feedback experto en sesiones remuneradas,1
Generá ingresos por traducir micro contenidos y cobrálos por palabra,1
Recibí un bono por completar tareas diarias en la app,1
Cobrá comisiones por cada curso que promociones a tu red,1
Sumá saldo por cada invitado que active su primera suscripcion,1
Percibí pagos por redactar valoraciones y enviarlas a la plataforma,1
